RUN run_20251211_163949 result=death duration=302.35 level=14 xp=5302 damageTaken=160
KILLS bat=249,bat_elite=15,plant=107,plant_elite=11,skeleton=331,skeleton_elite=18
PICKUPS bomb=2,chest_xp=39,chicken=2,magnet=1
LEVEL_TIMES 2@33.74,3@56.68,4@69.50,5@84.02,6@84.02,7@91.86,8@99.27,9@100.12,10@101.67,11@105.78,12@132.81,13@196.88,14@245.65
EVENT t=0.00 run_start runId=run_20251211_163949
EVENT t=221.42 player_hit dmg=10,hp=80
EVENT t=221.66 kill elite=false,kind=plant
EVENT t=221.85 kill elite=false,kind=skeleton
EVENT t=222.11 kill elite=false,kind=bat
EVENT t=222.46 kill elite=false,kind=skeleton
EVENT t=222.59 kill elite=false,kind=bat
EVENT t=222.98 kill elite=false,kind=skeleton
EVENT t=223.02 kill elite=false,kind=bat
EVENT t=223.14 kill elite=false,kind=bat
EVENT t=223.50 kill elite=false,kind=bat
EVENT t=224.06 kill elite=false,kind=plant
EVENT t=224.55 kill elite=false,kind=skeleton
EVENT t=225.07 kill elite=true,kind=skeleton
EVENT t=225.25 kill elite=false,kind=bat
EVENT t=225.41 kill elite=false,kind=skeleton
EVENT t=225.85 kill elite=false,kind=skeleton
EVENT t=226.35 kill elite=false,kind=plant
EVENT t=227.03 kill elite=false,kind=skeleton
EVENT t=227.55 kill elite=false,kind=skeleton
EVENT t=227.86 pickup kind=chest_xp
EVENT t=228.15 kill elite=false,kind=skeleton
EVENT t=228.46 kill elite=false,kind=skeleton
EVENT t=228.63 kill elite=false,kind=bat
EVENT t=229.00 kill elite=false,kind=plant
EVENT t=229.25 kill elite=false,kind=plant
EVENT t=229.87 kill elite=false,kind=skeleton
EVENT t=230.09 kill elite=false,kind=bat
EVENT t=231.02 kill elite=false,kind=plant
EVENT t=231.94 kill elite=false,kind=plant
EVENT t=232.08 kill elite=false,kind=bat
EVENT t=232.12 kill elite=false,kind=skeleton
EVENT t=232.31 kill elite=false,kind=plant
EVENT t=232.64 kill elite=false,kind=plant
EVENT t=232.75 kill elite=false,kind=skeleton
EVENT t=233.79 kill elite=false,kind=plant
EVENT t=233.94 kill elite=false,kind=plant
EVENT t=234.03 kill elite=false,kind=skeleton
EVENT t=234.43 kill elite=false,kind=bat
EVENT t=235.26 kill elite=false,kind=plant
EVENT t=235.64 kill elite=false,kind=bat
EVENT t=236.06 kill elite=false,kind=bat
EVENT t=236.52 kill elite=false,kind=skeleton
EVENT t=237.12 kill elite=false,kind=skeleton
EVENT t=237.84 kill elite=false,kind=plant
EVENT t=237.98 kill elite=false,kind=bat
EVENT t=238.11 kill elite=false,kind=bat
EVENT t=238.96 kill elite=false,kind=bat
EVENT t=239.45 kill elite=false,kind=plant
EVENT t=239.51 kill elite=true,kind=skeleton
EVENT t=239.82 kill elite=false,kind=skeleton
EVENT t=239.96 kill elite=true,kind=bat
EVENT t=240.52 kill elite=false,kind=skeleton
EVENT t=240.67 pickup kind=chest_xp
EVENT t=241.17 kill elite=false,kind=plant
EVENT t=241.68 kill elite=false,kind=skeleton
EVENT t=241.68 pickup kind=chest_xp
EVENT t=242.25 kill elite=false,kind=plant
EVENT t=242.66 kill elite=false,kind=skeleton
EVENT t=242.69 kill elite=false,kind=plant
EVENT t=242.91 kill elite=true,kind=skeleton
EVENT t=243.12 kill elite=false,kind=bat
EVENT t=243.32 pickup kind=chest_xp
EVENT t=243.43 kill elite=false,kind=skeleton
EVENT t=243.44 pickup kind=chest_xp
EVENT t=243.46 player_hit dmg=10,hp=70
EVENT t=243.62 kill elite=false,kind=bat
EVENT t=243.74 kill elite=false,kind=bat
EVENT t=244.07 kill elite=false,kind=skeleton
EVENT t=244.32 kill elite=false,kind=skeleton
EVENT t=244.98 kill elite=false,kind=plant
EVENT t=245.21 kill elite=false,kind=bat
EVENT t=245.45 kill elite=false,kind=bat
EVENT t=245.65 level_up level=14
EVENT t=245.65 pickup kind=chest_xp
EVENT t=245.65 upgrade key=oil_bottle,level=3,type=weapon
EVENT t=245.78 kill elite=false,kind=skeleton
EVENT t=246.34 kill elite=false,kind=plant
EVENT t=246.46 kill elite=false,kind=skeleton
EVENT t=246.96 kill elite=false,kind=skeleton
EVENT t=247.17 kill elite=false,kind=bat
EVENT t=248.04 kill elite=true,kind=skeleton
EVENT t=248.14 kill elite=false,kind=plant
EVENT t=248.52 kill elite=false,kind=bat
EVENT t=249.10 kill elite=false,kind=skeleton
EVENT t=249.65 kill elite=false,kind=skeleton
EVENT t=249.99 kill elite=false,kind=bat
EVENT t=250.35 kill elite=false,kind=bat
EVENT t=250.49 pickup kind=chest_xp
EVENT t=251.08 kill elite=false,kind=plant
EVENT t=251.08 player_hit dmg=10,hp=60
EVENT t=251.16 kill elite=false,kind=bat
EVENT t=251.80 kill elite=false,kind=plant
EVENT t=252.62 kill elite=false,kind=plant
EVENT t=253.01 kill elite=false,kind=skeleton
EVENT t=253.43 kill elite=false,kind=bat
EVENT t=254.07 kill elite=false,kind=plant
EVENT t=254.46 kill elite=false,kind=skeleton
EVENT t=254.67 player_hit dmg=10,hp=50
EVENT t=255.12 kill elite=true,kind=skeleton
EVENT t=255.18 kill elite=false,kind=skeleton
EVENT t=255.40 kill elite=false,kind=plant
EVENT t=255.63 kill elite=false,kind=skeleton
EVENT t=255.98 kill elite=false,kind=bat
EVENT t=256.87 kill elite=false,kind=skeleton
EVENT t=256.92 kill elite=false,kind=plant
EVENT t=257.24 kill elite=false,kind=bat
EVENT t=257.89 kill elite=false,kind=plant
EVENT t=258.36 kill elite=false,kind=skeleton
EVENT t=258.56 kill elite=true,kind=bat
EVENT t=258.77 kill elite=false,kind=bat
EVENT t=258.98 kill elite=false,kind=bat
EVENT t=259.39 kill elite=false,kind=bat
EVENT t=259.43 kill elite=false,kind=skeleton
EVENT t=259.81 kill elite=false,kind=skeleton
EVENT t=260.21 kill elite=false,kind=plant
EVENT t=260.59 kill elite=false,kind=skeleton
EVENT t=261.16 kill elite=true,kind=plant
EVENT t=261.49 kill elite=false,kind=bat
EVENT t=262.17 kill elite=false,kind=skeleton
EVENT t=262.38 pickup kind=chest_xp
EVENT t=262.78 kill elite=true,kind=skeleton
EVENT t=262.95 kill elite=false,kind=bat
EVENT t=263.42 kill elite=false,kind=bat
EVENT t=263.47 kill elite=true,kind=skeleton
EVENT t=263.72 player_hit dmg=10,hp=40
EVENT t=263.92 kill elite=false,kind=bat
EVENT t=264.41 kill elite=false,kind=bat
EVENT t=264.66 kill elite=false,kind=skeleton
EVENT t=264.70 kill elite=false,kind=skeleton
EVENT t=265.01 kill elite=false,kind=skeleton
EVENT t=265.66 kill elite=false,kind=bat
EVENT t=265.76 kill elite=false,kind=plant
EVENT t=265.99 kill elite=false,kind=bat
EVENT t=266.50 kill elite=false,kind=skeleton
EVENT t=266.52 pickup kind=chest_xp
EVENT t=266.74 kill elite=false,kind=skeleton
EVENT t=266.75 kill elite=false,kind=plant
EVENT t=267.06 kill elite=false,kind=skeleton
EVENT t=267.12 kill elite=false,kind=skeleton
EVENT t=267.30 kill elite=false,kind=bat
EVENT t=267.65 kill elite=false,kind=skeleton
EVENT t=267.76 kill elite=false,kind=bat
EVENT t=267.79 kill elite=false,kind=bat
EVENT t=268.09 kill elite=false,kind=skeleton
EVENT t=268.30 kill elite=false,kind=skeleton
EVENT t=268.90 kill elite=false,kind=skeleton
EVENT t=269.33 kill elite=false,kind=skeleton
EVENT t=269.76 kill elite=false,kind=bat
EVENT t=270.29 kill elite=false,kind=bat
EVENT t=270.40 kill elite=false,kind=skeleton
EVENT t=270.81 kill elite=false,kind=bat
EVENT t=271.56 kill elite=false,kind=plant
EVENT t=272.38 kill elite=false,kind=plant
EVENT t=273.20 kill elite=false,kind=plant
EVENT t=273.24 kill elite=false,kind=plant
EVENT t=273.76 kill elite=false,kind=plant
EVENT t=273.87 kill elite=false,kind=skeleton
EVENT t=274.07 kill elite=false,kind=bat
EVENT t=274.39 kill elite=false,kind=bat
EVENT t=275.16 kill elite=false,kind=plant
EVENT t=275.83 kill elite=false,kind=skeleton
EVENT t=276.18 pickup kind=bomb
EVENT t=276.19 kill elite=false,kind=bat
EVENT t=276.19 kill elite=false,kind=skeleton
EVENT t=276.19 kill elite=false,kind=skeleton
EVENT t=276.19 kill elite=false,kind=plant
EVENT t=276.19 kill elite=false,kind=skeleton
EVENT t=276.19 kill elite=false,kind=skeleton
EVENT t=276.19 kill elite=false,kind=skeleton
EVENT t=276.19 kill elite=true,kind=skeleton
EVENT t=276.19 kill elite=false,kind=skeleton
EVENT t=276.19 kill elite=false,kind=plant
EVENT t=276.19 kill elite=true,kind=plant
EVENT t=276.78 kill elite=false,kind=bat
EVENT t=276.95 player_hit dmg=10,hp=30
EVENT t=277.25 kill elite=false,kind=bat
EVENT t=277.47 kill elite=false,kind=skeleton
EVENT t=277.78 kill elite=false,kind=bat
EVENT t=277.89 kill elite=false,kind=skeleton
EVENT t=278.58 kill elite=false,kind=skeleton
EVENT t=278.80 kill elite=false,kind=skeleton
EVENT t=279.70 kill elite=false,kind=plant
EVENT t=280.08 kill elite=false,kind=plant
EVENT t=280.69 kill elite=false,kind=skeleton
EVENT t=280.96 kill elite=false,kind=bat
EVENT t=282.13 kill elite=true,kind=plant
EVENT t=282.14 kill elite=false,kind=bat
EVENT t=282.35 kill elite=false,kind=plant
EVENT t=282.74 kill elite=false,kind=bat
EVENT t=283.47 kill elite=true,kind=bat
EVENT t=283.56 pickup kind=chest_xp
EVENT t=283.75 pickup kind=chest_xp
EVENT t=284.01 pickup kind=chest_xp
EVENT t=284.74 kill elite=false,kind=plant
EVENT t=284.76 pickup kind=chest_xp
EVENT t=284.77 pickup kind=chest_xp
EVENT t=284.95 kill elite=true,kind=plant
EVENT t=285.30 pickup kind=chest_xp
EVENT t=285.73 kill elite=false,kind=bat
EVENT t=286.26 pickup kind=chest_xp
EVENT t=286.38 kill elite=false,kind=skeleton
EVENT t=286.93 kill elite=true,kind=plant
EVENT t=287.59 kill elite=false,kind=bat
EVENT t=287.67 kill elite=false,kind=plant
EVENT t=288.31 kill elite=false,kind=plant
EVENT t=288.58 kill elite=false,kind=plant
EVENT t=288.97 kill elite=false,kind=bat
EVENT t=288.98 kill elite=false,kind=skeleton
EVENT t=289.26 kill elite=false,kind=plant
EVENT t=289.28 kill elite=false,kind=bat
EVENT t=289.45 kill elite=false,kind=bat
EVENT t=289.72 kill elite=false,kind=bat
EVENT t=289.81 player_hit dmg=10,hp=20
EVENT t=289.90 kill elite=true,kind=plant
EVENT t=290.24 kill elite=false,kind=skeleton
EVENT t=290.54 kill elite=false,kind=bat
EVENT t=290.78 pickup kind=chest_xp
EVENT t=290.81 kill elite=false,kind=bat
EVENT t=291.26 kill elite=false,kind=plant
EVENT t=291.72 kill elite=false,kind=skeleton
EVENT t=292.06 kill elite=false,kind=skeleton
EVENT t=292.21 pickup kind=chest_xp
EVENT t=292.35 kill elite=false,kind=bat
EVENT t=292.56 kill elite=false,kind=skeleton
EVENT t=292.65 kill elite=false,kind=bat
EVENT t=293.19 kill elite=false,kind=bat
EVENT t=293.46 kill elite=false,kind=skeleton
EVENT t=293.90 kill elite=false,kind=skeleton
EVENT t=294.57 kill elite=false,kind=skeleton
EVENT t=295.12 kill elite=false,kind=bat
EVENT t=295.22 kill elite=false,kind=bat
EVENT t=295.26 kill elite=false,kind=skeleton
EVENT t=296.00 kill elite=false,kind=plant
EVENT t=296.43 kill elite=false,kind=bat
EVENT t=296.82 kill elite=false,kind=bat
EVENT t=297.07 kill elite=false,kind=plant
EVENT t=297.73 kill elite=false,kind=plant
EVENT t=298.06 kill elite=false,kind=bat
EVENT t=298.61 kill elite=false,kind=plant
EVENT t=298.89 player_hit dmg=10,hp=10
EVENT t=299.02 kill elite=false,kind=plant
EVENT t=299.45 kill elite=false,kind=skeleton
EVENT t=299.62 kill elite=false,kind=skeleton
EVENT t=300.00 kill elite=false,kind=skeleton
EVENT t=300.03 kill elite=false,kind=skeleton
EVENT t=300.26 kill elite=false,kind=skeleton
EVENT t=300.47 kill elite=false,kind=bat
EVENT t=301.15 kill elite=false,kind=bat
EVENT t=301.19 kill elite=false,kind=plant
EVENT t=301.80 kill elite=false,kind=plant
EVENT t=302.17 kill elite=true,kind=bat
EVENT t=302.35 player_hit dmg=10,hp=0
EVENT t=302.35 run_end reason=death
